INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
13	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5808.2	3	0.858135129304533
13	[1, 0, 0, 1, 0, 0, 0, 0, 1]	6892.6	3	1.0043476795297037
13	[1, 0, 0, 1, 0, 0, 1, 0, 0]	5741.6	3	0.8491552733058274
13	[1, 0, 0, 1, 0, 1, 1, 0, 0]	6128.6	4	0.9263355176226303
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6211.0	2	0.8874457298492571
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6950.4	2	0.9871410080090607
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6501.6	2	0.36110789533470966
14	[1, 0, 0, 1, 0, 0, 1, 0, 0]	7062.6	3	0.40881515651392275
14	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6452.0	3	0.37865819808963125
14	[1, 1, 0, 1, 0, 1, 1, 0, 0]	6194.4	5	0.40593557691357895
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7163.2	2	0.3937836956843841
14	[1, 1, 0, 1, 0, 1, 0, 0, 0]	7636.4	4	0.45715459762734967
14	[1, 0, 0, 1, 0, 1, 0, 0, 1]	6874.4	4	0.4195201359186858
14	[1, 0, 0, 0, 0, 0, 1, 0, 0]	20247.4	2	1.04
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	8021.0	2	0.4361496290881792
14	[1, 0, 0, 1, 1, 1, 0, 0, 1]	6469.8	5	0.4195373233106473
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7504.0	2	0.3683572636140676
15	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6381.6	3	0.3349132080862919
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6033.0	2	0.30268292973307614
15	[1, 0, 0, 1, 0, 0, 1, 0, 1]	7061.2	4	0.38192132771388426
15	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6548.2	3	0.342351239374241
15	[1, 1, 0, 1, 0, 1, 1, 0, 0]	6842.6	5	0.38882836869300186
15	[1, 0, 0, 1, 1, 1, 1, 1, 0]	6088.8	6	0.3718408457746982
15	[1, 1, 0, 1, 1, 1, 0, 0, 0]	6121.4	5	0.35662964021239607
15	[0, 0, 0, 1, 0, 1, 0, 1, 0]	20544.0	3	0.9672083720265733
15	[0, 0, 0, 1, 0, 1, 0, 0, 0]	22398.4	2	1.0333333333333334
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7759.4	2	0.3916046748823326
16	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5863.6	3	0.3171930120053524
16	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6517.2	3	0.34777250652668223
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5954.4	2	0.3071554894309856
16	[1, 0, 0, 1, 0, 1, 0, 0, 0]	7260.6	3	0.382553406507032
16	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6549.0	3	0.3492603093507004
16	[1, 1, 0, 0, 1, 1, 0, 0, 0]	21226.8	4	1.0502652780506976
16	[1, 1, 0, 1, 1, 1, 1, 1, 0]	6487.4	7	0.40352113335017636
16	[1, 1, 0, 0, 1, 1, 0, 0, 0]	21373.8	4	1.0571428571428572
16	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6438.8	3	0.3441044643441971
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6366.2	2	0.35578707067771154
17	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5994.6	3	0.3722442232233687
17	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6004.8	3	0.372707455311728
17	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6036.4	3	0.37414256648742916
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5895.0	2	0.33438756479193915
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6591.2	2	0.3660054255679891
17	[1, 0, 0, 1, 0, 0, 1, 0, 0]	6441.8	3	0.39255377125417823
