INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13040.6	2	1.0464849540751608
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13023.0	2	1.0451400669387005
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13023.4	2	1.0451706325554384
15	[1, 1, 0, 1, 0, 0, 0, 0, 0]	13017.2	3	1.0696968654960035
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12985.8	2	1.0422974645820915
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12796.0	2	1.0277940794400378
15	[1, 0, 0, 1, 0, 1, 0, 0, 0]	12973.4	3	1.0663499304632218
15	[1, 0, 0, 1, 1, 0, 0, 0, 0]	13086.6	3	1.075
15	[1, 0, 0, 1, 1, 0, 0, 0, 0]	12988.2	3	1.067480858282518
15	[1, 0, 0, 1, 0, 0, 1, 0, 1]	12929.0	4	1.0879571470053337
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12899.0	2	0.9210008508109715
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12972.2	2	0.9259436574067823
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12942.6	2	0.9239449268707713
16	[1, 0, 0, 1, 0, 0, 0, 1, 1]	12885.6	4	0.9700960200953449
16	[0, 1, 0, 1, 1, 0, 0, 0, 0]	14809.4	3	1.075
16	[1, 0, 0, 1, 0, 0, 0, 1, 0]	13090.0	3	0.9588980647426635
16	[1, 0, 0, 1, 0, 0, 1, 0, 0]	12983.6	3	0.9517134387618675
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12969.6	2	0.9257680932380786
16	[1, 0, 1, 1, 0, 1, 0, 0, 0]	13054.4	4	0.9814941861250287
16	[1, 0, 1, 1, 0, 0, 0, 0, 1]	12960.6	4	0.9751603711156428
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12934.8	2	0.7528483867111512
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12941.2	2	0.7531961485377702
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13071.6	2	0.7602817957551322
17	[1, 1, 0, 0, 1, 0, 1, 0, 0]	15181.4	4	0.9249236554114999
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12987.8	2	0.7557282893378396
17	[1, 0, 1, 1, 0, 0, 1, 0, 0]	12931.8	4	0.8026853733549234
17	[1, 0, 0, 0, 0, 0, 1, 0, 0]	15279.2	2	0.8802378908245215
17	[1, 0, 0, 1, 0, 0, 0, 1, 0]	13018.8	3	0.7824127606855253
17	[0, 0, 0, 1, 0, 0, 0, 1, 0]	18403.4	2	1.05
17	[1, 0, 0, 1, 1, 0, 0, 0, 0]	12927.8	3	0.7774680222132866
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12977.8	2	1.0276788541890138
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13049.0	2	1.0331341240409861
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13030.8	2	1.0317396589945549
18	[1, 1, 1, 1, 0, 0, 1, 0, 0]	12895.6	5	1.0713807757924954
18	[1, 0, 1, 1, 0, 0, 0, 0, 0]	13030.0	3	1.0483450304943456
18	[1, 0, 0, 1, 1, 0, 0, 0, 0]	12965.6	3	1.0434107695608201
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12951.6	2	1.0256714374738218
18	[1, 0, 0, 1, 1, 0, 0, 1, 0]	12964.2	4	1.0599701696854538
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12988.4	2	1.028491015150122
18	[1, 0, 1, 1, 1, 0, 1, 1, 0]	13051.6	6	1.1
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12951.4	2	0.8804933120525484
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12980.0	2	0.8822904492005044
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13032.0	2	0.8855579712876969
19	[0, 0, 0, 1, 1, 0, 0, 0, 0]	15914.2	2	1.0666666666666667
19	[0, 0, 0, 1, 0, 0, 0, 0, 0]	15561.4	1	1.011164452710996
19	[1, 0, 1, 1, 0, 0, 0, 0, 0]	13039.0	3	0.9193311633635369
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13121.6	2	0.8911881631917826
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13009.6	2	0.8841504233116755
19	[1, 0, 0, 1, 1, 0, 0, 0, 0]	12894.6	3	0.910257505875256
19	[1, 0, 1, 1, 0, 0, 0, 0, 0]	13060.2	3	0.9206633069837
