INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7823.0	2	12.4
16	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4996.0	3	11.8
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6517.0	2	12.2
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	8869.0	2	15.0
16	[1, 0, 0, 1, 0, 0, 1, 0, 0]	8979.0	3	21.6
16	[1, 0, 0, 0, 0, 0, 0, 0, 0]	18922.0	1	13.0
16	[0, 0, 1, 1, 0, 0, 0, 0, 0]	19792.0	2	18.8
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4496.0	2	7.6000000000000005
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5889.0	2	13.4
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4404.0	2	7.2
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5239.0	2	12.0
16	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4479.0	3	11.4
16	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6441.0	3	19.200000000000003
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4496.0	2	1.0
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7286.0	2	10.8
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4447.0	2	1.6
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	8573.0	2	16.4
17	[1, 0, 0, 1, 0, 1, 0, 0, 0]	8337.0	3	21.8
17	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5388.0	3	13.600000000000001
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7291.0	2	14.2
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5212.0	2	7.0
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6122.0	2	10.8
17	[1, 0, 0, 1, 0, 1, 0, 0, 0]	7193.0	3	18.4
17	[1, 1, 0, 1, 0, 0, 0, 0, 0]	5091.0	3	13.200000000000001
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6453.0	2	12.600000000000001
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7685.0	2	18.4
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7207.0	2	16.2
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5632.0	2	13.0
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4938.0	2	5.8
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5155.0	2	8.6
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7292.0	2	12.4
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4727.0	2	5.2
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4962.0	2	10.0
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4565.0	2	4.800000000000001
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5602.0	2	13.600000000000001
18	[1, 0, 0, 1, 0, 0, 0, 0, 1]	10264.0	3	22.6
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	9791.0	2	18.4
18	[1, 0, 0, 1, 0, 0, 1, 0, 0]	5914.0	3	19.4
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4795.0	2	11.2
18	[1, 0, 0, 0, 0, 0, 0, 0, 0]	18871.0	1	14.0
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4713.0	2	9.0
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4741.0	2	11.8
18	[1, 0, 1, 1, 1, 0, 0, 0, 0]	9361.0	4	22.200000000000003
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4900.0	2	7.0
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4409.0	2	0.8
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4839.0	2	5.6
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5506.0	2	12.4
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5474.0	2	12.2
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5753.0	2	16.0
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4863.0	2	10.8
