INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
15	[1, 0, 0, 1, 0, 1, 1, 0, 0]	12985.8	4	0.9130760368663593
15	[1, 1, 0, 0, 0, 0, 0, 0, 0]	14900.6	2	0.9829668403125627
15	[1, 0, 0, 1, 0, 0, 1, 0, 0]	13002.0	3	0.8890903626527751
15	[1, 0, 1, 1, 0, 1, 0, 0, 0]	12921.6	4	0.9090563013424163
15	[1, 1, 0, 0, 1, 0, 0, 0, 0]	14933.2	3	1.0100080144259667
15	[0, 1, 0, 1, 0, 0, 0, 0, 0]	15971.2	2	1.05
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12998.6	2	0.8846024938040142
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12995.4	2	0.8843970310633981
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13066.6	2	0.8889685770421071
16	[1, 1, 0, 1, 0, 0, 0, 0, 0]	12965.0	3	0.9074451350275448
16	[1, 1, 0, 0, 1, 0, 1, 0, 0]	15194.8	4	1.0756141409731228
16	[0, 1, 0, 1, 0, 0, 1, 0, 0]	15574.6	3	1.075
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12927.8	2	0.8800566306678823
16	[1, 1, 0, 1, 0, 0, 0, 0, 0]	13059.2	3	0.9134934444544323
16	[0, 0, 0, 1, 0, 1, 1, 0, 0]	14949.0	3	1.0348320342095463
16	[1, 1, 0, 1, 0, 0, 1, 0, 0]	12971.8	4	0.932881743351354
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13048.6	2	0.8413806069721744
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12982.0	2	0.8373414036534775
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12942.8	2	0.8349639746731035
17	[0, 0, 0, 1, 1, 0, 0, 0, 0]	16208.8	2	1.0330426239052908
17	[0, 0, 0, 1, 0, 0, 0, 0, 0]	14957.0	1	0.9321225831493656
17	[1, 1, 0, 0, 1, 0, 1, 0, 0]	15714.6	4	1.0530700371170034
17	[0, 0, 0, 0, 0, 0, 1, 0, 0]	16488.4	1	1.025
17	[1, 1, 0, 0, 0, 0, 0, 0, 1]	15278.6	3	1.0016272045801897
